clip_id	track_number	title	artist	album	url	segmentStart	segmentEnd	original_url	mp3_path
10683	02	Tribe	Falling You	Human	http://www.magnatune.com/artists/albums/fallingyou-human/	0	29	http://he3.magnatune.com/all/02-Tribe-Falling%20You.mp3	a/falling_you-human-02-tribe-0-29.mp3
843	01	By The Way	Tilopa	By The Way	http://www.magnatune.com/artists/albums/tilopa-bytheway/	204	233	http://he3.magnatune.com/all/01-By%20The%20Way-Tilopa.mp3	a/tilopa-by_the_way-01-by_the_way-204-233.mp3
50243	13	Mortlack's Ground (Blow)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	0	29	http://he3.magnatune.com/all/13-Mortlack's%20Ground%20(Blow)-Da%20Camera.mp3	a/da_camera-a_celtic_celebration-13-mortlacks_ground_blow-0-29.mp3
11202	02	Yello Haus	Yongen	Yello Haus	http://www.magnatune.com/artists/albums/yongen-yello/	88	117	http://he3.magnatune.com/all/02-Yello%20Haus-Yongen.mp3	a/yongen-yello_haus-02-yello_haus-88-117.mp3
17664	04	Fire Below	Liquid Zen	Magic Midsummer	http://www.magnatune.com/artists/albums/liquid-magic/	117	146	http://he3.magnatune.com/all/04-Fire%20Below%20-%20Liquid%20Zen.mp3	a/liquid_zen-magic_midsummer-04-fire_below-117-146.mp3
17028	04	Come Let Us Worship Strochnoi Chant	Ensemble Sreteniye	Ancient Church Singing of Byzantine Georgia and Rus	http://www.magnatune.com/artists/albums/sreteniye-ancient/	0	29	http://he3.magnatune.com/all/04-Come%20Let%20Us%20Worship%20Strochnoi%20Chant-Ensemble%20Sreteniye.mp3	a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-04-come_let_us_worship_strochnoi_chant-0-29.mp3
38530	09	An Angel Ameliorate	Falling You	Human	http://www.magnatune.com/artists/albums/fallingyou-human/	146	175	http://he3.magnatune.com/all/09-An%20Angel%20Ameliorate-Falling%20You.mp3	a/falling_you-human-09-an_angel_ameliorate-146-175.mp3
53007	15	Predite Prelye	Kitka	Nectar	http://www.magnatune.com/artists/albums/kitka-nectar/	59	88	http://he3.magnatune.com/all/15-Predite%20Prelye-Kitka.mp3	a/kitka-nectar-15-predite_prelye-59-88.mp3
21632	05	By The Ganges	Tilopa	By The Way	http://www.magnatune.com/artists/albums/tilopa-bytheway/	813	842	http://he3.magnatune.com/all/05-By%20The%20Ganges-Tilopa.mp3	a/tilopa-by_the_way-05-by_the_ganges-813-842.mp3
45162	11	Ballade Op.23 in g minor	Janine Johnson	Chopin Recital	http://www.magnatune.com/artists/albums/jjohnson-chopin/	146	175	http://he3.magnatune.com/all/11-Ballade%20Op.23%20in%20g%20minor-Janine%20Johnson.mp3	a/janine_johnson-chopin_recital-11-ballade_op_23_in_g_minor-146-175.mp3
43421	10	Nocturne Op.32 No.2 in Ab major	Janine Johnson	Chopin Recital	http://www.magnatune.com/artists/albums/jjohnson-chopin/	233	262	http://he3.magnatune.com/all/10-Nocturne%20Op.32%20No.2%20in%20Ab%20major-Janine%20Johnson.mp3	a/janine_johnson-chopin_recital-10-nocturne_op_32_no_2_in_ab_major-233-262.mp3
25077	05	Tant Est Mignonne Ma Pensee (Guillaume Dufay)	Asteria	Soyes Loyal	http://www.magnatune.com/artists/albums/asteria-soyes/	88	117	http://he3.magnatune.com/all/05-Tant%20Est%20Mignonne%20Ma%20Pensee%20(Guillaume%20Dufay)-Asteria.mp3	a/asteria-soyes_loyal-05-tant_est_mignonne_ma_pensee_guillaume_dufay-88-117.mp3
27319	06	hiphop110	Mr Gelatine	Electroluv	http://www.magnatune.com/artists/albums/gelatine-electroluv/	117	146	http://he3.magnatune.com/all/06-hiphop110-Mr%20Gelatine.mp3	a/mr_gelatine-electroluv-06-hiphop110-117-146.mp3
18644	04	Moving On	Tilopa	By The Way	http://www.magnatune.com/artists/albums/tilopa-bytheway/	291	320	http://he3.magnatune.com/all/04-Moving%20On-Tilopa.mp3	a/tilopa-by_the_way-04-moving_on-291-320.mp3
25241	05	Trisagion (Holy God) Strochnoi Chant	Ensemble Sreteniye	Ancient Church Singing of Byzantine Georgia and Rus	http://www.magnatune.com/artists/albums/sreteniye-ancient/	59	88	http://he3.magnatune.com/all/05-Trisagion%20(Holy%20God)%20Strochnoi%20Chant-Ensemble%20Sreteniye.mp3	a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-05-trisagion_holy_god_strochnoi_chant-59-88.mp3
13829	03	Mendota	DAC Crowell	The Mechanism of Starlight	http://www.magnatune.com/artists/albums/dac-mech/	262	291	http://he3.magnatune.com/all/03-Mendota-DAC%20Crowell.mp3	a/dac_crowell-the_mechanism_of_starlight-03-mendota-262-291.mp3
5468	01	trioxidation	Bjorn Fogelberg	Karooshi Porn	http://www.magnatune.com/artists/albums/fogelberg-karooshi/	117	146	http://he3.magnatune.com/all/01-trioxidation-Bjorn%20Fogelberg.mp3	a/bjorn_fogelberg-karooshi_porn-01-trioxidation-117-146.mp3
7613	02	Gunklat Sasmazor	The Headroom Project	Ciri a Doro	http://www.magnatune.com/artists/albums/headroom-ciri/	262	291	http://he3.magnatune.com/all/02-Gunklat%20Sasmazor-The%20Headroom%20Project.mp3	a/the_headroom_project-ciri_a_doro-02-gunklat_sasmazor-262-291.mp3
838	01	By The Way	Tilopa	By The Way	http://www.magnatune.com/artists/albums/tilopa-bytheway/	59	88	http://he3.magnatune.com/all/01-By%20The%20Way-Tilopa.mp3	a/tilopa-by_the_way-01-by_the_way-59-88.mp3
36895	08	Polonaise Op.44 in f minor	Janine Johnson	Chopin Recital	http://www.magnatune.com/artists/albums/jjohnson-chopin/	291	320	http://he3.magnatune.com/all/08-Polonaise%20Op.44%20in%20f%20minor-Janine%20Johnson.mp3	a/janine_johnson-chopin_recital-08-polonaise_op_44_in_f_minor-291-320.mp3
27333	06	Hopp Ide Tisztan (Hungary)	Kitka	Nectar	http://www.magnatune.com/artists/albums/kitka-nectar/	146	175	http://he3.magnatune.com/all/06-Hopp%20Ide%20Tisztan%20(Hungary)-Kitka.mp3	a/kitka-nectar-06-hopp_ide_tisztan_hungary-146-175.mp3
29674	06	Thou Art Our Joy Znamenny Chant	Ensemble Sreteniye	Ancient Church Singing of Byzantine Georgia and Rus	http://www.magnatune.com/artists/albums/sreteniye-ancient/	88	117	http://he3.magnatune.com/all/06-Thou%20Art%20Our%20Joy%20Znamenny%20Chant-Ensemble%20Sreteniye.mp3	a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-06-thou_art_our_joy_znamenny_chant-88-117.mp3
47900	12	Earth Beyond a Finite Thought	Jade Leary	The Lost Art of Human Kindness	http://www.magnatune.com/artists/albums/jade-art/	59	88	http://he3.magnatune.com/all/12-Earth%20Beyond%20a%20Finite%20Thought-Jade%20Leary.mp3	a/jade_leary-the_lost_art_of_human_kindness-12-earth_beyond_a_finite_thought-59-88.mp3
8542	02	Ni	Tilopa	Pictures of Silence	http://www.magnatune.com/artists/albums/tilopa-pictures/	262	291	http://he3.magnatune.com/all/02-Ni-Tilopa.mp3	a/tilopa-pictures_of_silence-02-ni-262-291.mp3
44030	10	Satellite	Jade Leary	And Come the Sirens	http://www.magnatune.com/artists/albums/jade-sirens/	146	175	http://he3.magnatune.com/all/10-Satellite-Jade%20Leary.mp3	a/jade_leary-and_come_the_sirens-10-satellite-146-175.mp3
17661	04	Fire Below	Liquid Zen	Magic Midsummer	http://www.magnatune.com/artists/albums/liquid-magic/	30	59	http://he3.magnatune.com/all/04-Fire%20Below%20-%20Liquid%20Zen.mp3	a/liquid_zen-magic_midsummer-04-fire_below-30-59.mp3
36902	08	Polonaise Op.44 in f minor	Janine Johnson	Chopin Recital	http://www.magnatune.com/artists/albums/jjohnson-chopin/	494	523	http://he3.magnatune.com/all/08-Polonaise%20Op.44%20in%20f%20minor-Janine%20Johnson.mp3	a/janine_johnson-chopin_recital-08-polonaise_op_44_in_f_minor-494-523.mp3
19694	04	Shi	Tilopa	Pictures of Silence	http://www.magnatune.com/artists/albums/tilopa-pictures/	117	146	http://he3.magnatune.com/all/04-Shi-Tilopa.mp3	a/tilopa-pictures_of_silence-04-shi-117-146.mp3
39437	09	Hold Tight	Plunkett	14 Days	http://www.magnatune.com/artists/albums/plunkett-days/	204	233	http://he3.magnatune.com/all/09-Hold%20Tight-Plunkett.mp3	a/plunkett-14_days-09-hold_tight-204-233.mp3
14703	03	San	Tilopa	Pictures of Silence	http://www.magnatune.com/artists/albums/tilopa-pictures/	30	59	http://he3.magnatune.com/all/03-San-Tilopa.mp3	a/tilopa-pictures_of_silence-03-san-30-59.mp3
41534	09	U Meaning U	Four Stones	La Vie Chill	http://www.magnatune.com/artists/albums/fourstones-viechill/	117	146	http://he3.magnatune.com/all/09-U%20Meaning%20U-Four%20Stones.mp3	a/four_stones-la_vie_chill-09-u_meaning_u-117-146.mp3
31246	07	Eastern Rising	Rhonda Lorence	Winter Moon	http://www.magnatune.com/artists/albums/lorence-winter/	117	146	http://he3.magnatune.com/all/07-Eastern%20Rising-Rhonda%20Lorence.mp3	a/rhonda_lorence-winter_moon-07-eastern_rising-117-146.mp3
46191	11	Mystery	The Headroom Project	Ciri a Doro	http://www.magnatune.com/artists/albums/headroom-ciri/	320	349	http://he3.magnatune.com/all/11-Mystery-The%20Headroom%20Project.mp3	a/the_headroom_project-ciri_a_doro-11-mystery-320-349.mp3
39904	09	Letter	Yongen	Yello Haus	http://www.magnatune.com/artists/albums/yongen-yello/	175	204	http://he3.magnatune.com/all/09-Letter-Yongen.mp3	a/yongen-yello_haus-09-letter-175-204.mp3
56987	22	Enfin la beaute que j'adore (E. Moulinie)	Edward Martin and William Bastian	Virtues and Vices	http://www.magnatune.com/artists/albums/martin-virtues/	88	117	http://he3.magnatune.com/all/22-Enfin%20la%20beaute%20que%20j'adore%20(E.%20Moulinie)-Edward%20Martin%20and%20William%20Bastian.mp3	a/edward_martin_and_william_bastian-virtues_and_vices-22-enfin_la_beaute_que_jadore_e__moulinie-88-117.mp3
40870	09	Soaring	Rhonda Lorence	Winter Moon	http://www.magnatune.com/artists/albums/lorence-winter/	88	117	http://he3.magnatune.com/all/09-Soaring-Rhonda%20Lorence.mp3	a/rhonda_lorence-winter_moon-09-soaring-88-117.mp3
38574	09	Arabia Underwater	Liquid Zen	Magic Midsummer	http://www.magnatune.com/artists/albums/liquid-magic/	30	59	http://he3.magnatune.com/all/09-Arabia%20Underwater%20-%20Liquid%20Zen.mp3	a/liquid_zen-magic_midsummer-09-arabia_underwater-30-59.mp3
3117	01	Our Silent Ways	Jade Leary	And Come the Sirens	http://www.magnatune.com/artists/albums/jade-sirens/	30	59	http://he3.magnatune.com/all/01-Our%20Silent%20Ways-Jade%20Leary.mp3	a/jade_leary-and_come_the_sirens-01-our_silent_ways-30-59.mp3
9400	02	Red Fullmoon	Tilopa	By The Way	http://www.magnatune.com/artists/albums/tilopa-bytheway/	233	262	http://he3.magnatune.com/all/02-Red%20Fullmoon-Tilopa.mp3	a/tilopa-by_the_way-02-red_fullmoon-233-262.mp3
50244	13	Mortlack's Ground (Blow)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	30	59	http://he3.magnatune.com/all/13-Mortlack's%20Ground%20(Blow)-Da%20Camera.mp3	a/da_camera-a_celtic_celebration-13-mortlacks_ground_blow-30-59.mp3
25078	05	Tant Est Mignonne Ma Pensee (Guillaume Dufay)	Asteria	Soyes Loyal	http://www.magnatune.com/artists/albums/asteria-soyes/	117	146	http://he3.magnatune.com/all/05-Tant%20Est%20Mignonne%20Ma%20Pensee%20(Guillaume%20Dufay)-Asteria.mp3	a/asteria-soyes_loyal-05-tant_est_mignonne_ma_pensee_guillaume_dufay-117-146.mp3
2001	01	Ichi	Tilopa	Pictures of Silence	http://www.magnatune.com/artists/albums/tilopa-pictures/	88	117	http://he3.magnatune.com/all/01-Ichi-Tilopa.mp3	a/tilopa-pictures_of_silence-01-ichi-88-117.mp3
53943	16	Seule Esgaree (Gilles Binchois)	Asteria	Soyes Loyal	http://www.magnatune.com/artists/albums/asteria-soyes/	59	88	http://he3.magnatune.com/all/16-Seule%20Esgaree%20(Gilles%20Binchois)-Asteria.mp3	a/asteria-soyes_loyal-16-seule_esgaree_gilles_binchois-59-88.mp3
40036	09	Meaner than Winter	Jade Leary	The Lost Art of Human Kindness	http://www.magnatune.com/artists/albums/jade-art/	175	204	http://he3.magnatune.com/all/09-Meaner%20than%20Winter-Jade%20Leary.mp3	a/jade_leary-the_lost_art_of_human_kindness-09-meaner_than_winter-175-204.mp3
16398	04	Ah Razpasledni Raz Devchonechka (Russia)	Kitka	Nectar	http://www.magnatune.com/artists/albums/kitka-nectar/	59	88	http://he3.magnatune.com/all/04-Ah%20Razpasledni%20Raz%20Devchonechka%20(Russia)-Kitka.mp3	a/kitka-nectar-04-ah_razpasledni_raz_devchonechka_russia-59-88.mp3
52280	14	When She Cam Ben (Carolan)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	88	117	http://he3.magnatune.com/all/14-When%20She%20Cam%20Ben%20(Carolan)-Da%20Camera.mp3	a/da_camera-a_celtic_celebration-14-when_she_cam_ben_carolan-88-117.mp3
2010	01	Ichi	Tilopa	Pictures of Silence	http://www.magnatune.com/artists/albums/tilopa-pictures/	349	378	http://he3.magnatune.com/all/01-Ichi-Tilopa.mp3	a/tilopa-pictures_of_silence-01-ichi-349-378.mp3
20734	04	Walk Like Me	Four Stones	La Vie Chill	http://www.magnatune.com/artists/albums/fourstones-viechill/	59	88	http://he3.magnatune.com/all/04-Walk%20Like%20Me-Four%20Stones.mp3	a/four_stones-la_vie_chill-04-walk_like_me-59-88.mp3
47913	12	Earth Beyond a Finite Thought	Jade Leary	The Lost Art of Human Kindness	http://www.magnatune.com/artists/albums/jade-art/	436	465	http://he3.magnatune.com/all/12-Earth%20Beyond%20a%20Finite%20Thought-Jade%20Leary.mp3	a/jade_leary-the_lost_art_of_human_kindness-12-earth_beyond_a_finite_thought-436-465.mp3
32216	07	Ma Doulce Amour (anon)	Asteria	Soyes Loyal	http://www.magnatune.com/artists/albums/asteria-soyes/	88	117	http://he3.magnatune.com/all/07-Ma%20Doulce%20Amour%20(anon)-Asteria.mp3	a/asteria-soyes_loyal-07-ma_doulce_amour_anon-88-117.mp3
21555	05	Branle Simple a cordes avalees (troisiesme)	James Edwards	Le Tresor dOrphee by Antoine Francisque	http://www.magnatune.com/artists/albums/edwards-tresor/	0	29	http://he3.magnatune.com/all/05-Branle%20Simple%20a%20cordes%20avalees%20(troisiesme)-James%20Edwards.mp3	a/james_edwards-le_tresor_dorphee_by_antoine_francisque-05-branle_simple_a_cordes_avalees_troisiesme-0-29.mp3
15976	03	Vergine Bella (Guillaume Dufay)	Asteria	Soyes Loyal	http://www.magnatune.com/artists/albums/asteria-soyes/	88	117	http://he3.magnatune.com/all/03-Vergine%20Bella%20(Guillaume%20Dufay)-Asteria.mp3	a/asteria-soyes_loyal-03-vergine_bella_guillaume_dufay-88-117.mp3
18169	04	Inward Bound	Rhonda Lorence	Winter Moon	http://www.magnatune.com/artists/albums/lorence-winter/	204	233	http://he3.magnatune.com/all/04-Inward%20Bound-Rhonda%20Lorence.mp3	a/rhonda_lorence-winter_moon-04-inward_bound-204-233.mp3
48519	12	Of A Rose Singe We (anon)	Asteria	Soyes Loyal	http://www.magnatune.com/artists/albums/asteria-soyes/	30	59	http://he3.magnatune.com/all/12-Of%20A%20Rose%20Singe%20We%20(anon)-Asteria.mp3	a/asteria-soyes_loyal-12-of_a_rose_singe_we_anon-30-59.mp3
28685	06	Roku	Tilopa	Pictures of Silence	http://www.magnatune.com/artists/albums/tilopa-pictures/	59	88	http://he3.magnatune.com/all/06-Roku-Tilopa.mp3	a/tilopa-pictures_of_silence-06-roku-59-88.mp3
9393	02	Red Fullmoon	Tilopa	By The Way	http://www.magnatune.com/artists/albums/tilopa-bytheway/	30	59	http://he3.magnatune.com/all/02-Red%20Fullmoon-Tilopa.mp3	a/tilopa-by_the_way-02-red_fullmoon-30-59.mp3
47244	11	Too Much For You	Electric Frankenstein	The Time Is Now	http://www.magnatune.com/artists/albums/elecfrank-timenow/	175	204	http://he3.magnatune.com/all/11-Too%20Much%20For%20You-Electric%20Frankenstein.mp3	a/electric_frankenstein-the_time_is_now-11-too_much_for_you-175-204.mp3
1231	01	Destiny Trip	Falling You	Human	http://www.magnatune.com/artists/albums/fallingyou-human/	175	204	http://he3.magnatune.com/all/01-Destiny%20Trip-Falling%20You.mp3	a/falling_you-human-01-destiny_trip-175-204.mp3
31234	07	Earthwish on Saturn	Jade Leary	And Come the Sirens	http://www.magnatune.com/artists/albums/jade-sirens/	30	59	http://he3.magnatune.com/all/07-Earthwish%20on%20Saturn-Jade%20Leary.mp3	a/jade_leary-and_come_the_sirens-07-earthwish_on_saturn-30-59.mp3
30855	07	Colors Burning Edge	Liquid Zen	Magic Midsummer	http://www.magnatune.com/artists/albums/liquid-magic/	204	233	http://he3.magnatune.com/all/07-Colors%20Burning%20Edge%20-%20Liquid%20Zen.mp3	a/liquid_zen-magic_midsummer-07-colors_burning_edge-204-233.mp3
969	01	Come again_ sweet love doth now invite (John Dowland)	Edward Martin and William Bastian	Virtues and Vices	http://www.magnatune.com/artists/albums/martin-virtues/	59	88	http://he3.magnatune.com/all/01-Come%20again_%20sweet%20love%20doth%20now%20invite%20(John%20Dowland)-Edward%20Martin%20and%20William%20Bastian.mp3	a/edward_martin_and_william_bastian-virtues_and_vices-01-come_again_sweet_love_doth_now_invite_john_dowland-59-88.mp3
10471	02	The Mechanism of Starlight	DAC Crowell	The Mechanism of Starlight	http://www.magnatune.com/artists/albums/dac-mech/	291	320	http://he3.magnatune.com/all/02-The%20Mechanism%20of%20Starlight-DAC%20Crowell.mp3	a/dac_crowell-the_mechanism_of_starlight-02-the_mechanism_of_starlight-291-320.mp3
25239	05	Trisagion (Holy God) Strochnoi Chant	Ensemble Sreteniye	Ancient Church Singing of Byzantine Georgia and Rus	http://www.magnatune.com/artists/albums/sreteniye-ancient/	0	29	http://he3.magnatune.com/all/05-Trisagion%20(Holy%20God)%20Strochnoi%20Chant-Ensemble%20Sreteniye.mp3	a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-05-trisagion_holy_god_strochnoi_chant-0-29.mp3
15853	03	Tropics	Jade Leary	And Come the Sirens	http://www.magnatune.com/artists/albums/jade-sirens/	0	29	http://he3.magnatune.com/all/03-Tropics-Jade%20Leary.mp3	a/jade_leary-and_come_the_sirens-03-tropics-0-29.mp3
16848	04	Bring Down The Stars	Falling You	Human	http://www.magnatune.com/artists/albums/fallingyou-human/	175	204	http://he3.magnatune.com/all/04-Bring%20Down%20The%20Stars-Falling%20You.mp3	a/falling_you-human-04-bring_down_the_stars-175-204.mp3
7838	02	Infantry	Jade Leary	The Lost Art of Human Kindness	http://www.magnatune.com/artists/albums/jade-art/	117	146	http://he3.magnatune.com/all/02-Infantry-Jade%20Leary.mp3	a/jade_leary-the_lost_art_of_human_kindness-02-infantry-117-146.mp3
34902	08	Branle Simple	James Edwards	Le Tresor dOrphee by Antoine Francisque	http://www.magnatune.com/artists/albums/edwards-tresor/	0	29	http://he3.magnatune.com/all/08-Branle%20Simple-James%20Edwards.mp3	a/james_edwards-le_tresor_dorphee_by_antoine_francisque-08-branle_simple-0-29.mp3
17665	04	Fire Below	Liquid Zen	Magic Midsummer	http://www.magnatune.com/artists/albums/liquid-magic/	146	175	http://he3.magnatune.com/all/04-Fire%20Below%20-%20Liquid%20Zen.mp3	a/liquid_zen-magic_midsummer-04-fire_below-146-175.mp3
10461	02	The Mechanism of Starlight	DAC Crowell	The Mechanism of Starlight	http://www.magnatune.com/artists/albums/dac-mech/	0	29	http://he3.magnatune.com/all/02-The%20Mechanism%20of%20Starlight-DAC%20Crowell.mp3	a/dac_crowell-the_mechanism_of_starlight-02-the_mechanism_of_starlight-0-29.mp3
31637	07	Give In Give Out	Plunkett	14 Days	http://www.magnatune.com/artists/albums/plunkett-days/	0	29	http://he3.magnatune.com/all/07-Give%20In%20Give%20Out-Plunkett.mp3	a/plunkett-14_days-07-give_in_give_out-0-29.mp3
47615	12	Bakfark_ qui habitat in adjutorio prima pars	Jacob Heringman	Black Cow	http://www.magnatune.com/artists/albums/heringman-blackcow/	291	320	http://he3.magnatune.com/all/12-Bakfark_%20qui%20habitat%20in%20adjutorio%20prima%20pars-Jacob%20Heringman.mp3	a/jacob_heringman-black_cow-12-bakfark_qui_habitat_in_adjutorio_prima_pars-291-320.mp3
31236	07	Earthwish on Saturn	Jade Leary	And Come the Sirens	http://www.magnatune.com/artists/albums/jade-sirens/	88	117	http://he3.magnatune.com/all/07-Earthwish%20on%20Saturn-Jade%20Leary.mp3	a/jade_leary-and_come_the_sirens-07-earthwish_on_saturn-88-117.mp3
46273	11	O Theotokos the Virgin Rejoice (Ave Maria)	Ensemble Sreteniye	Ancient Church Singing of Byzantine Georgia and Rus	http://www.magnatune.com/artists/albums/sreteniye-ancient/	320	349	http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3	a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-320-349.mp3
21633	05	By The Ganges	Tilopa	By The Way	http://www.magnatune.com/artists/albums/tilopa-bytheway/	842	871	http://he3.magnatune.com/all/05-By%20The%20Ganges-Tilopa.mp3	a/tilopa-by_the_way-05-by_the_ganges-842-871.mp3
50246	13	Mortlack's Ground (Blow)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	88	117	http://he3.magnatune.com/all/13-Mortlack's%20Ground%20(Blow)-Da%20Camera.mp3	a/da_camera-a_celtic_celebration-13-mortlacks_ground_blow-88-117.mp3
42918	10	I care not for these ladies (Thomas Campian)	Edward Martin and William Bastian	Virtues and Vices	http://www.magnatune.com/artists/albums/martin-virtues/	59	88	http://he3.magnatune.com/all/10-I%20care%20not%20for%20these%20ladies%20(Thomas%20Campian)-Edward%20Martin%20and%20William%20Bastian.mp3	a/edward_martin_and_william_bastian-virtues_and_vices-10-i_care_not_for_these_ladies_thomas_campian-59-88.mp3
43422	10	Nocturne Op.32 No.2 in Ab major	Janine Johnson	Chopin Recital	http://www.magnatune.com/artists/albums/jjohnson-chopin/	262	291	http://he3.magnatune.com/all/10-Nocturne%20Op.32%20No.2%20in%20Ab%20major-Janine%20Johnson.mp3	a/janine_johnson-chopin_recital-10-nocturne_op_32_no_2_in_ab_major-262-291.mp3
19530	04	Scream	Yongen	Yello Haus	http://www.magnatune.com/artists/albums/yongen-yello/	88	117	http://he3.magnatune.com/all/04-Scream-Yongen.mp3	a/yongen-yello_haus-04-scream-88-117.mp3
8545	02	Ni	Tilopa	Pictures of Silence	http://www.magnatune.com/artists/albums/tilopa-pictures/	349	378	http://he3.magnatune.com/all/02-Ni-Tilopa.mp3	a/tilopa-pictures_of_silence-02-ni-349-378.mp3
56754	21	Qui veut chasser une migraine (G. Bataille)	Edward Martin and William Bastian	Virtues and Vices	http://www.magnatune.com/artists/albums/martin-virtues/	59	88	http://he3.magnatune.com/all/21-Qui%20veut%20chasser%20une%20migraine%20(G.%20Bataille)-Edward%20Martin%20and%20William%20Bastian.mp3	a/edward_martin_and_william_bastian-virtues_and_vices-21-qui_veut_chasser_une_migraine_g__bataille-59-88.mp3
56880	21	Waissel_ polish dance	Jacob Heringman	Black Cow	http://www.magnatune.com/artists/albums/heringman-blackcow/	59	88	http://he3.magnatune.com/all/21-Waissel_%20polish%20dance-Jacob%20Heringman.mp3	a/jacob_heringman-black_cow-21-waissel_polish_dance-59-88.mp3
45580	11	Even If I Want To	Plunkett	14 Days	http://www.magnatune.com/artists/albums/plunkett-days/	117	146	http://he3.magnatune.com/all/11-Even%20If%20I%20Want%20To-Plunkett.mp3	a/plunkett-14_days-11-even_if_i_want_to-117-146.mp3
10674	02	Trancelucent	Somadrone	Trancelucent	http://www.magnatune.com/artists/albums/solace-somadrone/	0	29	http://he3.magnatune.com/all/02-Trancelucent-Somadrone.mp3	a/somadrone-trancelucent-02-trancelucent-0-29.mp3
5469	01	trioxidation	Bjorn Fogelberg	Karooshi Porn	http://www.magnatune.com/artists/albums/fogelberg-karooshi/	146	175	http://he3.magnatune.com/all/01-trioxidation-Bjorn%20Fogelberg.mp3	a/bjorn_fogelberg-karooshi_porn-01-trioxidation-146-175.mp3
40452	09	Pavane d'Angle	James Edwards	Le Tresor dOrphee by Antoine Francisque	http://www.magnatune.com/artists/albums/edwards-tresor/	146	175	http://he3.magnatune.com/all/09-Pavane%20d'Angle-James%20Edwards.mp3	a/james_edwards-le_tresor_dorphee_by_antoine_francisque-09-pavane_dangle-146-175.mp3
37294	08	Shto Mi E Milo (Macedonia)	Kitka	Nectar	http://www.magnatune.com/artists/albums/kitka-nectar/	30	59	http://he3.magnatune.com/all/08-Shto%20Mi%20E%20Milo%20(Macedonia)-Kitka.mp3	a/kitka-nectar-08-shto_mi_e_milo_macedonia-30-59.mp3
43210	10	low level format	Bjorn Fogelberg	Karooshi Porn	http://www.magnatune.com/artists/albums/fogelberg-karooshi/	262	291	http://he3.magnatune.com/all/10-low%20level%20format-Bjorn%20Fogelberg.mp3	a/bjorn_fogelberg-karooshi_porn-10-low_level_format-262-291.mp3
20654	04	Variations on Der Schweitzerbub KK IVa No.4	Janine Johnson	Chopin Recital	http://www.magnatune.com/artists/albums/jjohnson-chopin/	117	146	http://he3.magnatune.com/all/04-Variations%20on%20Der%20Schweitzerbub%20KK%20IVa%20No.4-Janine%20Johnson.mp3	a/janine_johnson-chopin_recital-04-variations_on_der_schweitzerbub_kk_iva_no_4-117-146.mp3
9153	02	quite derivative	Bjorn Fogelberg	Karooshi Porn	http://www.magnatune.com/artists/albums/fogelberg-karooshi/	262	291	http://he3.magnatune.com/all/02-quite%20derivative-Bjorn%20Fogelberg.mp3	a/bjorn_fogelberg-karooshi_porn-02-quite_derivative-262-291.mp3
45680	11	Forever Babylon	Falik	Dreams from the Machine	http://www.magnatune.com/artists/albums/falik-dreams/	233	262	http://he3.magnatune.com/all/11-Forever%20Babylon-Falik.mp3	a/falik-dreams_from_the_machine-11-forever_babylon-233-262.mp3
29675	06	Thou Art Our Joy Znamenny Chant	Ensemble Sreteniye	Ancient Church Singing of Byzantine Georgia and Rus	http://www.magnatune.com/artists/albums/sreteniye-ancient/	117	146	http://he3.magnatune.com/all/06-Thou%20Art%20Our%20Joy%20Znamenny%20Chant-Ensemble%20Sreteniye.mp3	a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-06-thou_art_our_joy_znamenny_chant-117-146.mp3
35677	08	Hachi	Tilopa	Pictures of Silence	http://www.magnatune.com/artists/albums/tilopa-pictures/	30	59	http://he3.magnatune.com/all/08-Hachi-Tilopa.mp3	a/tilopa-pictures_of_silence-08-hachi-30-59.mp3
54351	17	Courante	James Edwards	Le Tresor dOrphee by Antoine Francisque	http://www.magnatune.com/artists/albums/edwards-tresor/	30	59	http://he3.magnatune.com/all/17-Courante-James%20Edwards.mp3	a/james_edwards-le_tresor_dorphee_by_antoine_francisque-17-courante-30-59.mp3
26331	06	Coda	Somadrone	Trancelucent	http://www.magnatune.com/artists/albums/solace-somadrone/	59	88	http://he3.magnatune.com/all/06-Coda-Somadrone.mp3	a/somadrone-trancelucent-06-coda-59-88.mp3
14904	03	Shadow Child	Falling You	Human	http://www.magnatune.com/artists/albums/fallingyou-human/	233	262	http://he3.magnatune.com/all/03-Shadow%20Child-Falling%20You.mp3	a/falling_you-human-03-shadow_child-233-262.mp3
